Survived,PassengerId,Pclass,Age,SibSp,Parch,Fare,FamilySize,IsAlone,Fare_log,TicketGroupSize,Sex_male,Embarked_Q,Embarked_S,Title_Miss,Title_Mr,Title_Mrs,Title_Rare,Deck_B,Deck_C,Deck_D,Deck_E,Deck_F,Deck_G,Deck_T,Deck_U,AgeBin_Child,AgeBin_MidAge,AgeBin_Senior,AgeBin_Teen
0.0,566,3,24.0,2,0,24.15,3,0,3.224857896545748,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,567,3,19.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,568,3,29.0,0,4,21.075,5,0,3.094445746490024,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,569,3,29.0,0,0,7.2292,1,1,2.1076888046179385,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,570,3,32.0,0,0,7.8542,1,1,2.180891922715322,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,571,2,62.0,0,0,10.5,1,1,2.4423470353692043,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.0,572,1,53.0,2,0,51.4792,3,0,3.960416900617205,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
1.0,573,1,36.0,0,0,26.3875,1,1,3.3100867049215847,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
1.0,574,3,22.0,0,0,7.75,1,1,2.169053700369523,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,575,3,16.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,576,3,19.0,0,0,14.5,1,1,2.740840023925201,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,577,2,34.0,0,0,13.0,1,1,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,578,1,39.0,1,0,55.9,2,0,4.041295341132285,2,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,579,3,35.0,1,0,14.4583,2,0,2.738146075922933,2,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,580,3,32.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,581,2,25.0,1,1,30.0,3,0,3.4339872044851463,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,582,1,39.0,1,1,110.8833,3,0,4.717456363787216,4,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,583,2,54.0,0,0,26.0,1,1,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,584,1,36.0,0,0,40.125,1,1,3.716616209085536,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
0.0,585,3,29.0,0,0,8.7125,1,1,2.2734137156937657,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,586,1,18.0,0,2,79.65,3,0,4.390118804571218,3,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
0.0,587,2,47.0,0,0,15.0,1,1,2.772588722239781,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,588,1,60.0,1,1,79.2,3,0,4.384523514872469,2,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
0.0,589,3,22.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,590,3,29.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,591,3,35.0,0,0,7.125,1,1,2.094945728215801,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,592,1,52.0,1,0,78.2667,2,0,4.37281811610993,2,False,False,False,False,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
0.0,593,3,47.0,0,0,7.25,1,1,2.1102132003465894,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,594,3,22.0,0,2,7.75,3,0,2.169053700369523,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,595,2,37.0,1,0,26.0,2,0,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,596,3,36.0,1,1,24.15,3,0,3.224857896545748,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,597,2,22.0,0,0,33.0,1,1,3.5263605246161616,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,598,3,49.0,0,0,0.0,1,1,0.0,4,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,599,3,29.0,0,0,7.225,1,1,2.1071782966514356,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,600,1,49.0,1,0,56.9292,2,0,4.0592215752427645,2,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
1.0,601,2,24.0,2,1,27.0,4,0,3.332204510175204,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,602,3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,603,1,29.0,0,0,42.4,1,1,3.770459441106359,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,604,3,44.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,605,1,35.0,0,0,26.55,1,1,3.3160025355989236,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,606,3,36.0,1,0,15.55,2,0,2.806386101823072,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,607,3,30.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,608,1,27.0,0,0,30.5,1,1,3.449987545831587,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,609,2,22.0,1,2,41.5792,4,0,3.7513658711253766,4,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,610,1,40.0,0,0,153.4625,1,1,5.039951348430309,3,False,False,True,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,611,3,39.0,1,5,31.275,7,0,3.4742929367327062,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,612,3,29.0,0,0,7.05,1,1,2.085672091430472,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,613,3,22.0,1,0,15.5,2,0,2.803360380906535,2,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,614,3,29.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,615,3,35.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,616,2,24.0,1,2,65.0,4,0,4.189654742026425,5,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,617,3,34.0,1,1,14.4,3,0,2.7343675094195836,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,618,3,26.0,1,0,16.1,2,0,2.8390784635086144,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,619,2,4.0,2,1,39.0,4,0,3.6888794541139363,4,False,False,True,True,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
0.0,620,2,26.0,0,0,10.5,1,1,2.4423470353692043,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,621,3,27.0,1,0,14.4542,2,0,2.737880811060884,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,622,1,42.0,1,0,52.5542,2,0,3.9806942251907276,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.0,623,3,20.0,1,1,15.7417,3,0,2.817902613071225,3,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,624,3,21.0,0,0,7.8542,1,1,2.180891922715322,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,625,3,21.0,0,0,16.1,1,1,2.8390784635086144,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,626,1,61.0,0,0,32.3208,1,1,3.5061818266142577,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False
0.0,627,2,57.0,0,0,12.35,1,1,2.5915163848462583,1,True,True,False,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
1.0,628,1,21.0,0,0,77.9583,1,1,4.368919865004903,3,False,False,True,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,629,3,26.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,630,3,29.0,0,0,7.7333,1,1,2.167143305297764,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,631,1,80.0,0,0,30.0,1,1,3.4339872044851463,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,False
0.0,632,3,51.0,0,0,7.0542,1,1,2.086193694502369,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,633,1,32.0,0,0,30.5,1,1,3.449987545831587,1,True,False,False,False,False,False,True,True,False,False,False,False,False,False,False,False,False,False,False
0.0,634,1,29.0,0,0,0.0,1,1,0.0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,635,3,9.0,3,2,27.9,6,0,3.3638415951183864,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,636,2,28.0,0,0,13.0,1,1,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,637,3,32.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,638,2,31.0,1,1,26.25,3,0,3.305053521109253,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,639,3,41.0,0,5,39.6875,6,0,3.705920919968788,7,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,640,3,29.0,1,0,16.1,2,0,2.8390784635086144,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,641,3,20.0,0,0,7.8542,1,1,2.180891922715322,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,642,1,24.0,0,0,69.3,1,1,4.252771798816619,2,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,643,3,2.0,3,2,27.9,6,0,3.3638415951183864,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,644,3,29.0,0,0,56.4958,1,1,4.051711901657239,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,645,3,0.75,2,1,19.2583,4,0,3.0085645861193133,4,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,646,1,48.0,1,0,76.7292,2,0,4.353230991152628,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
0.0,647,3,19.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,648,1,56.0,0,0,35.5,1,1,3.597312260588446,1,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False
0.0,649,3,29.0,0,0,7.55,1,1,2.145931282948669,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,650,3,23.0,0,0,7.55,1,1,2.145931282948669,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,651,3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,652,2,18.0,0,1,23.0,2,0,3.1780538303479458,2,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,653,3,21.0,0,0,8.4333,1,1,2.2442459824059346,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,654,3,22.0,0,0,7.8292,1,1,2.17806441028492,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,655,3,18.0,0,0,6.75,1,1,2.0476928433652555,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,656,2,24.0,2,0,73.5,3,0,4.310799125385514,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,657,3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,658,3,32.0,1,1,15.5,3,0,2.803360380906535,2,False,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,659,2,23.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,660,1,58.0,0,2,113.275,3,0,4.738607824217808,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,True,False,False
1.0,661,1,50.0,2,0,133.65,3,0,4.902678819257608,2,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.0,662,3,40.0,0,0,7.225,1,1,2.1071782966514356,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,663,1,47.0,0,0,25.5875,1,1,3.2804411805263554,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
0.0,664,3,36.0,0,0,7.4958,1,1,2.139571923732859,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,665,3,20.0,1,0,7.925,2,0,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,666,2,32.0,2,0,73.5,3,0,4.310799125385514,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,667,2,25.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,668,3,29.0,0,0,7.775,1,1,2.1719067693519296,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,669,3,43.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,670,1,35.0,1,0,52.0,2,0,3.970291913552122,2,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,671,2,40.0,1,1,39.0,3,0,3.6888794541139363,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,672,1,31.0,1,0,52.0,2,0,3.970291913552122,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,673,2,70.0,0,0,10.5,1,1,2.4423470353692043,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,True,False
1.0,674,2,31.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,675,2,29.0,0,0,0.0,1,1,0.0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,676,3,18.0,0,0,7.775,1,1,2.1719067693519296,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,677,3,24.5,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,678,3,18.0,0,0,9.8417,1,1,2.3833998102837652,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,679,3,43.0,1,6,46.9,8,0,3.8691155044168695,8,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,680,1,36.0,0,1,512.3292,2,0,6.240917354759096,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,681,3,22.0,0,0,8.1375,1,1,2.212386825075897,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,682,1,27.0,0,0,76.7292,1,1,4.353230991152628,3,True,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,683,3,20.0,0,0,9.225,1,1,2.3248357019288655,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,684,3,14.0,5,2,46.9,8,0,3.8691155044168695,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,685,2,60.0,1,1,39.0,3,0,3.6888794541139363,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,686,2,25.0,1,2,41.5792,4,0,3.7513658711253766,4,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,687,3,14.0,4,1,39.6875,6,0,3.705920919968788,7,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,688,3,19.0,0,0,10.1708,1,1,2.4133032309283076,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,689,3,18.0,0,0,7.7958,1,1,2.174274334826008,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,690,1,15.0,0,1,211.3375,2,0,5.35817698994543,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True
1.0,691,1,31.0,1,0,57.0,2,0,4.060443010546419,2,True,False,True,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
1.0,692,3,4.0,0,1,13.4167,2,0,2.668387256845834,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,693,3,29.0,0,0,56.4958,1,1,4.051711901657239,8,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,694,3,25.0,0,0,7.225,1,1,2.1071782966514356,1,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,695,1,60.0,0,0,26.55,1,1,3.3160025355989236,1,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,True,False,False
0.0,696,2,52.0,0,0,13.5,1,1,2.6741486494265287,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,697,3,44.0,0,0,8.05,1,1,2.2027647577118348,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,698,3,22.0,0,0,7.7333,1,1,2.167143305297764,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,699,1,49.0,1,1,110.8833,3,0,4.717456363787216,4,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,700,3,42.0,0,0,7.65,1,1,2.157559320943788,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False,False
1.0,701,1,18.0,1,0,227.525,2,0,5.4316456135398825,5,False,False,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,True
1.0,702,1,35.0,0,0,26.2875,1,1,3.3064287218760624,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,703,3,18.0,0,1,14.4542,2,0,2.737880811060884,2,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,704,3,25.0,0,0,7.7417,1,1,2.1681046787623672,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,705,3,26.0,1,0,7.8542,2,0,2.180891922715322,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,706,2,39.0,0,0,26.0,1,1,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,707,2,45.0,0,0,13.5,1,1,2.6741486494265287,1,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,708,1,42.0,0,0,26.2875,1,1,3.3064287218760624,1,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,True,False,False
1.0,709,1,22.0,0,0,151.55,1,1,5.027492411162679,6,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,710,3,4.0,1,1,15.2458,3,0,2.7878344138303452,3,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,711,1,24.0,0,0,49.5042,1,1,3.922056501139853,1,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
0.0,712,1,29.0,0,0,26.55,1,1,3.3160025355989236,1,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,713,1,48.0,1,0,52.0,2,0,3.970291913552122,2,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,True,False,False
0.0,714,3,29.0,0,0,9.4833,1,1,2.3497835148230464,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,715,2,52.0,0,0,13.0,1,1,2.639057329615259,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
0.0,716,3,19.0,0,0,7.65,1,1,2.157559320943788,1,True,False,True,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False,True
1.0,717,1,38.0,0,0,227.525,1,1,5.4316456135398825,5,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,718,2,27.0,0,0,10.5,1,1,2.4423470353692043,1,False,False,True,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,719,3,29.0,0,0,15.5,1,1,2.803360380906535,2,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,720,3,33.0,0,0,7.775,1,1,2.1719067693519296,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,721,2,6.0,0,1,33.0,2,0,3.5263605246161616,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0.0,722,3,17.0,1,0,7.0542,2,0,2.086193694502369,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
0.0,723,2,34.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,724,2,50.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,725,1,27.0,1,0,53.1,2,0,3.9908341858524357,2,True,False,True,False,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False
0.0,726,3,20.0,0,0,8.6625,1,1,2.2682524139135403,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,727,2,30.0,3,0,21.0,4,0,3.091042453358316,2,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,728,3,22.0,0,0,7.7375,1,1,2.1676241075599285,1,False,True,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,729,2,25.0,1,0,26.0,2,0,3.295836866004329,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,730,3,25.0,1,0,7.925,2,0,2.188856327665703,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,731,1,29.0,0,0,211.3375,1,1,5.35817698994543,4,False,False,True,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,732,3,11.0,0,0,18.7875,1,1,2.9850504252071306,2,True,False,False,False,True,False,False,False,False,False,False,False,False,False,True,True,False,False,False
0.0,733,2,29.0,0,0,0.0,1,1,0.0,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,734,2,23.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,735,2,23.0,0,0,13.0,1,1,2.639057329615259,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,736,3,28.5,0,0,16.1,1,1,2.8390784635086144,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,737,3,48.0,1,3,34.375,5,0,3.5660053559634015,5,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True,False,False
1.0,738,1,35.0,0,0,512.3292,1,1,6.240917354759096,4,True,False,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,739,3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,740,3,29.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,741,1,29.0,0,0,30.0,1,1,3.4339872044851463,1,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False
0.0,742,1,36.0,1,0,78.85,2,0,4.380149874661021,3,True,False,True,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False
1.0,743,1,21.0,2,2,262.375,5,0,5.5735788721243535,7,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False
0.0,744,3,24.0,1,0,16.1,2,0,2.8390784635086144,2,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,745,3,31.0,0,0,7.925,1,1,2.188856327665703,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,746,1,70.0,1,1,71.0,3,0,4.276666119016055,2,True,False,True,False,False,False,True,True,False,False,False,False,False,False,False,False,False,True,False
0.0,747,3,16.0,1,1,20.25,3,0,3.056356895370426,3,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,True
1.0,748,2,30.0,0,0,13.0,1,1,2.639057329615259,1,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,749,1,19.0,1,0,53.1,2,0,3.9908341858524357,2,True,False,True,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
0.0,750,3,31.0,0,0,7.75,1,1,2.169053700369523,1,True,True,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
1.0,751,2,4.0,1,1,23.0,3,0,3.1780538303479458,3,False,False,True,True,False,False,False,False,False,False,False,False,False,False,True,True,False,False,False
1.0,752,3,6.0,0,1,12.475,2,0,2.600836116795061,2,True,False,True,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False
0.0,753,3,33.0,0,0,9.5,1,1,2.3513752571634776,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
0.0,754,3,23.0,0,0,7.8958,1,1,2.1855792552411137,1,True,False,True,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False
